,V1,V2,V2
1,0.747164,0.636634,0.636634
2,0.746577,0.641045,0.641045
3,0.747259,0.640904,0.640904
4,0.746821,0.640624,0.640624
5,0.746854,0.638066,0.638066
6,0.747109,0.640161,0.640161
7,0.74541,0.638967,0.638967
8,0.747536,0.638955,0.638955
9,0.746729,0.639323,0.639323
10,0.746966,0.637821,0.637821
11,0.747014,0.638027,0.638027
12,0.747793,0.638445,0.638445
13,0.746882,0.634315,0.634315
14,0.746679,0.640256,0.640256
15,0.747797,0.639309,0.639309
16,0.748156,0.638259,0.638259
17,0.747782,0.609855,0.609855
18,0.747352,0.636332,0.636332
19,0.746893,0.636637,0.636637
20,0.746675,0.640082,0.640082
21,0.747432,0.642653,0.642653
22,0.747504,0.640742,0.640742
23,0.74659,0.636768,0.636768
24,0.746805,0.635083,0.635083
25,0.747127,0.642136,0.642136
26,0.747012,0.633636,0.633636
27,0.746711,0.63664,0.63664
28,0.748103,0.635413,0.635413
29,0.747137,0.639037,0.639037
30,0.746209,0.642664,0.642664
31,0.746488,0.619382,0.619382
32,0.746522,0.6391,0.6391
33,0.74696,0.637663,0.637663
34,0.746114,0.637074,0.637074
35,0.747129,0.64164,0.64164
36,0.746778,0.641058,0.641058
37,0.747419,0.637344,0.637344
38,0.747226,0.63947,0.63947
39,0.746427,0.640195,0.640195
40,0.747448,0.637444,0.637444
41,0.747196,0.637178,0.637178
42,0.746973,0.640471,0.640471
43,0.747127,0.637694,0.637694
44,0.745794,0.636861,0.636861
45,0.746717,0.637224,0.637224
46,0.74746,0.637981,0.637981
47,0.746652,0.640854,0.640854
48,0.747107,0.638621,0.638621
49,0.74736,0.639818,0.639818
50,0.747576,0.638889,0.638889
51,0.746526,0.638269,0.638269
52,0.747534,0.636688,0.636688
53,0.747296,0.641359,0.641359
54,0.746924,0.637144,0.637144
55,0.746735,0.638721,0.638721
56,0.747533,0.63641,0.63641
57,0.746126,0.637859,0.637859
58,0.746521,0.64089,0.64089
59,0.746741,0.637062,0.637062
60,0.746723,0.641427,0.641427
61,0.74713,0.640847,0.640847
62,0.747571,0.638532,0.638532
63,0.747119,0.636103,0.636103
64,0.747294,0.63711,0.63711
65,0.747029,0.641612,0.641612
66,0.74759,0.639025,0.639025
67,0.746836,0.636877,0.636877
68,0.746988,0.642057,0.642057
69,0.747329,0.639694,0.639694
70,0.747395,0.63799,0.63799
71,0.746806,0.637828,0.637828
72,0.747775,0.637775,0.637775
73,0.747735,0.638411,0.638411
74,0.747835,0.638911,0.638911
75,0.746859,0.637396,0.637396
76,0.747522,0.639921,0.639921
77,0.747288,0.639583,0.639583
78,0.747538,0.637713,0.637713
79,0.746982,0.640468,0.640468
80,0.747119,0.640876,0.640876
81,0.747119,0.63731,0.63731
82,0.746761,0.638007,0.638007
83,0.746336,0.642364,0.642364
84,0.747233,0.637863,0.637863
85,0.746767,0.637076,0.637076
86,0.746857,0.637665,0.637665
87,0.747408,0.639929,0.639929
88,0.746617,0.635938,0.635938
89,0.746578,0.642458,0.642458
90,0.746851,0.636217,0.636217
91,0.747198,0.642316,0.642316
92,0.746697,0.636545,0.636545
93,0.747584,0.636007,0.636007
94,0.747545,0.642222,0.642222
95,0.746908,0.637804,0.637804
96,0.747045,0.639632,0.639632
97,0.745545,0.638458,0.638458
98,0.746951,0.638669,0.638669
99,0.746707,0.641205,0.641205
100,0.747411,0.643338,0.643338
