,V1,V2,V3
1,0.0274483,0.0132868,0.0155029
2,0.0232242,0.0132402,0.00670879
3,0.0144549,0.00960732,0.00485948
4,0.0220254,0.0169255,0.00545708
5,0.0138014,0.00640161,0.00495346
6,0.0149171,0.00956349,0.00712909
7,0.0257698,0.0130448,0.00683916
8,0.0188229,0.0136632,0.0080863
9,0.0118818,0.0119381,0.00876371
10,0.0101037,0.00865595,0.00334106
11,0.0123107,0.0133654,0.00992236
12,0.00960771,0.0145079,0.00499292
13,0.0136172,0.0175031,0.00403138
14,0.023306,0.00877228,0.00370795
15,0.0305439,0.00611107,0.00984029
16,0.0159577,0.00481059,0.00572071
17,0.0202412,0.0116644,0.0124772
18,0.0202918,0.00673751,0.0179942
19,0.0159402,0.00640308,0.00719133
20,0.0109367,0.0105021,0.0122131
21,0.0127356,0.00923841,0.0124622
22,0.0220829,0.00815772,0.00937267
23,0.0102899,0.0101723,0.00397247
24,0.0155878,0.0182183,0.009345
25,0.0231258,0.0169243,0.0106521
26,0.0266471,0.0150691,0.00538744
27,0.019986,0.00845085,0.00162119
28,0.0214468,0.0098714,0.00959762
29,0.0230552,0.00835852,0.00253459
30,0.0160661,0.00895311,0.00652427
31,0.0158777,0.00734104,0.0137314
32,0.0145902,0.0146814,0.00123408
33,0.00923409,0.00471096,0.00710467
34,0.0221023,0.00482077,0.00912097
35,0.0206571,0.00999406,0.00821275
36,0.00964687,0.00838283,0.00571207
37,0.0112109,0.0057436,0.00644682
38,0.0199366,0.00658919,0.0078907
39,0.0249096,0.0119074,0.0102873
40,0.0257614,0.00915614,0.00829284
41,0.0179719,0.00271144,0.00541959
42,0.0162519,0.00967688,0.00723388
43,0.0216891,0.00611154,0.00758904
44,0.0151155,0.00447581,0.0138743
45,0.0152739,0.00945536,0.012723
46,0.0113242,0.00388455,0.00884978
47,0.0169851,0.0135363,0.0157522
48,0.0140397,0.0150028,0.00141646
49,0.0138965,0.0113219,0.00621918
50,0.0147859,0.0181879,0.00851424
51,0.0141688,0.00919448,0.00728074
52,0.0139863,0.0166309,0.00430586
53,0.0240288,0.00601111,0.0111
54,0.0119525,0.00793491,0.00852293
55,0.0225294,0.00476733,0.00173973
56,0.0134339,0.0114092,0.0112214
57,0.0184719,0.00607894,-0.00213533
58,0.0165815,0.00911858,0.00392669
59,0.0243194,0.00650426,0.00733504
60,0.0209547,0.0100645,0.000886
61,0.0182963,0.0150847,0.00596022
62,0.0198076,0.015648,0.00583842
63,0.0127271,0.00694168,0.00775413
64,0.0263547,0.0127459,0.00728432
65,0.0183891,0.0120158,0.00316929
66,0.016432,0.00820438,0.00774984
67,0.0201826,0.00845429,0.0045681
68,0.00836968,0.0133017,0.00657834
69,0.0220119,0.00115929,0.004313
70,0.00959539,0.0130301,0.00881224
71,0.0161056,0.0184223,0.00544845
72,0.0174271,0.01409,0.00303689
73,0.0222774,0.0112744,0.00534907
74,0.0147923,0.00736318,0.00830068
75,0.0166018,0.010692,0.0125078
76,0.0151597,0.0139845,0.0113079
77,0.0196397,0.0112025,0.00844101
78,0.0143034,0.0119299,0.00826099
79,0.0152956,0.00833782,0.00201119
80,0.0103917,0.00635144,0.00936233
81,0.0131404,0.0100901,0.00477059
82,0.0212015,0.0067909,0.00965828
83,0.00470039,0.00548318,0.00527159
84,0.0184515,0.00826493,0.00457937
85,0.0261307,0.0102238,0.0102002
86,0.0159905,0.00689431,0.00706585
87,0.0140509,0.0142667,0.00415611
88,0.0190917,0.00979622,0.0063882
89,0.0147261,0.00643101,0.00731054
90,0.0233033,0.0134026,0.00537047
91,0.0125266,0.00480579,0.00438435
92,0.00985236,0.0154807,0.00629287
93,0.0177054,0.0089248,0.0107194
94,0.0158274,0.0093598,0.0105818
95,0.0141528,0.00971982,0.00582798
96,0.0166922,0.0193066,0.0200827
97,0.0140225,0.00957438,0.00685827
98,0.019152,0.017034,0.0135141
99,0.0214765,0.0139087,0.00734992
