,V1,V2,V3
1,0.880919,0.755873,0.0428749
2,0.813389,0.765281,0.0449937
3,0.843043,0.790266,0.0416167
4,0.815015,0.00170502,0.0522672
5,0.791106,0.00171274,0.0467898
6,0.771855,0.84884,0.0514831
7,0.663397,0.834697,0.0606964
8,0.711711,0.778206,0.0398932
9,0.855282,0.796093,0.0396971
10,0.872306,0.715389,0.0387636
11,0.728889,0.72915,0.0331065
12,0.7525,0.814413,0.0535604
13,0.747663,0.871324,0.0593083
14,0.759749,0.828676,0.0488794
15,0.813261,0.811702,0.0539572
16,0.793785,0.732419,0.0446915
17,0.784754,0.671404,0.0403293
18,0.807631,0.656492,0.0449035
19,0.689808,0.762438,0.0627278
20,0.77258,0.772988,0.0342814
21,0.898084,0.829189,0.0242784
22,0.793927,0.838239,0.0374228
23,0.718067,0.654069,0.0424035
24,0.769412,0.735947,0.04621
25,0.791857,0.821985,0.0406662
26,0.744246,0.731801,0.0563563
27,0.83769,0.668147,0.0444382
28,0.892795,0.729045,0.0487562
29,0.745365,0.760831,0.0501435
30,0.767264,0.704625,0.0472224
31,0.760802,0.695238,0.0469865
32,0.711873,0.700464,0.045043
33,0.719403,0.675207,0.0458309
34,0.768438,0.706422,0.0385396
35,0.769046,0.779725,0.0483773
36,0.896204,0.777695,0.0381446
37,0.878934,0.825137,0.0516234
38,0.942124,0.898166,0.0554226
39,0.885946,0.755089,0.049392
40,0.843011,0.7578,0.0384079
41,0.788272,0.769465,0.0442895
42,0.826729,0.792477,0.0405606
43,0.761051,0.738474,0.0415691
44,0.727688,0.612022,0.0387648
45,0.755058,0.699326,0.0408564
46,0.878576,0.797449,0.0347292
47,0.891003,0.858529,0.0386494
48,0.867544,0.850469,0.0397939
49,0.711033,0.789296,0.0281369
50,0.710494,0.848689,0.0422975
51,0.763679,0.79899,0.0374169
52,0.74127,0.721248,0.0390258
53,0.822725,0.791393,0.0481703
54,0.887691,0.86648,0.0470893
55,0.812244,0.868473,0.0393231
56,0.759345,0.856158,0.0425471
57,0.726723,0.837635,0.0455488
58,0.704106,0.746628,0.0468029
59,0.803831,0.766393,0.0411429
60,0.755177,0.93211,0.0403708
61,0.713696,0.87471,0.0472543
62,0.791367,0.730691,0.0498117
63,0.791554,0.686847,0.0456728
64,0.812988,0.753324,0.0504003
65,0.766828,0.7576,0.0392691
66,0.791218,0.752644,0.0401758
67,0.813426,0.811326,0.0518309
68,0.813872,0.782845,0.0320023
69,0.823575,0.748553,0.0424614
70,0.829004,0.824275,0.0412173
71,0.898374,0.769229,0.0315875
72,0.851508,0.773349,0.0376106
73,0.822332,0.712893,0.0445039
74,0.814954,0.757379,0.0535282
75,0.73548,0.754087,0.0485029
76,0.715719,0.789445,0.0463811
77,0.790293,0.769882,0.0512941
78,0.796758,0.759076,0.0437749
79,0.778973,0.825422,0.0497882
80,0.794591,0.876062,0.0576733
81,0.838392,0.825828,0.0457712
82,0.745474,0.781108,0.0426615
83,0.699444,0.820094,0.0303728
84,0.732255,0.75256,0.0423757
85,0.808853,0.661068,0.0541703
86,0.79539,0.767743,0.0609848
87,0.856017,0.812616,0.04773
88,0.830127,0.703021,0.0314298
89,0.754538,0.701433,0.0509872
90,0.817605,0.665365,0.0631579
91,0.777524,0.678753,0.0516344
92,0.80263,0.780812,0.0388491
93,0.778095,0.774011,0.0318692
94,0.772732,0.729374,0.0465316
95,0.947599,0.732081,0.0366017
96,0.929539,0.839784,0.0405266
97,0.840193,0.855794,0.0459627
98,0.793025,0.787856,0.0438035
99,0.775353,0.750387,0.0488468
